ReferralID,ClientID,Original Date Created,Address 1 County,Address 1 State,Address 1 Postal Code,Original Sender,Service Type,Service Subtype
8018,295,6/16/2022 19:56,Jefferson County,KY,40223,Organization 158,Food Assistance,Emergency Food
8021,263,6/14/2022 21:05,Jefferson County,KY,40211,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8025,158,6/29/2022 13:36,Jefferson County,KY,40211,Organization 158,Housing & Shelter,Transitional Housing
8026,336,6/9/2022 13:25,Shelby County,KY,40065,Organization 158,Food Assistance,Emergency Food
8028,937,6/3/2022 19:31,Jefferson County,KY,40204,Organization 158,Food Assistance,Prepared Meals
8031,536,6/17/2022 15:03,Jefferson County,KY,40202,Organization 158,Benefits Navigation,Health Insurance/Benefits
8036,336,6/7/2022 21:16,Shelby County,KY,40065,Organization 158,Clothing & Household Goods,
8038,593,5/25/2022 14:45,Jefferson County,KY,40220,Organization 158,Food Assistance,Prepared Meals
8039,161,6/23/2022 18:36,Jefferson County,KY,40211,Organization 158,Housing & Shelter,Emergency Housing
8047,591,6/20/2022 15:04,Jefferson County,KY,40223,Organization 158,Benefits Navigation,Health Insurance/Benefits
8049,381,6/24/2022 17:08,Bullitt County,KY,40047,Organization 158,Food Assistance,Prepared Meals
8050,837,6/1/2022 14:49,Jefferson County,KY,40204,Organization 158,Wellness,Mindfulness & Meditation
8056,917,6/8/2022 12:20,Jefferson County,KY,40272-2587,Organization 158,Food Assistance,Emergency Food
8058,52,6/13/2022 14:57,Jefferson County,KY,40219,Organization 158,Food Assistance,Emergency Food
8059,660,6/14/2022 12:23,Jefferson County,KY,40219,Organization 158,Utilities,Utility Bill Payment Assistance
8060,709,6/10/2022 13:35,Jefferson County,KY,40211,Organization 158,Individual & Family Support,Caregiving Services
8063,239,6/24/2022 17:03,Oldham County,KY,40014,Organization 158,Income Support,Emergency/One-time Financial Assistance
8065,260,6/14/2022 17:41,Jefferson County,KY,40218,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8069,50,6/16/2022 20:07,Jefferson County,KY,40228,Organization 158,Food Assistance,Emergency Food
8071,237,6/10/2022 16:32,Jefferson County,KY,40258,Organization 158,Food Assistance,Emergency Food
8080,295,6/16/2022 19:56,Jefferson County,KY,40223,Organization 158,Transportation,Transportation Passes/Vouchers
8084,637,6/7/2022 20:59,Hardin County,KY,40175,Organization 158,Food Assistance,Emergency Food
8085,50,6/16/2022 20:39,Jefferson County,KY,40228,Organization 158,Benefits Navigation,Health Insurance/Benefits
8086,75,5/25/2022 21:13,Jefferson County,KY,40202,Organization 158,Food Assistance,Emergency Food
8087,349,4/27/2022 20:18,Jefferson County,KY,40213,Organization 158,Money Management,Financial Counseling
8089,828,6/10/2022 16:21,Jefferson County,KY,40229,Organization 158,Transportation,Ride Coordination
8091,252,6/22/2022 14:56,Jefferson County,KY,40214,Organization 158,Food Assistance,Emergency Food
8095,19,6/30/2022 17:13,Jefferson County,KY,40203,Organization 158,Utilities,Utility Bill Payment Assistance
8097,372,6/20/2022 14:36,Jefferson County,KY,40202,Organization 158,Clothing & Household Goods,
8100,195,6/14/2022 19:38,Bullitt County,KY,40150,Organization 158,Transportation,Ride Coordination
8102,332,6/21/2022 14:32,Grayson County,KY,42721,Organization 158,Utilities,Utility Bill Payment Assistance
8103,415,6/17/2022 13:53,Jefferson County,KY,40213,Organization 158,Transportation,Transportation Passes/Vouchers
8104,1017,6/3/2022 18:08,Oldham County,KY,40031,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8106,332,6/21/2022 14:32,Grayson County,KY,42721,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8108,55,6/16/2022 15:33,Jefferson County,KY,40242,Organization 158,Food Assistance,Prepared Meals
8110,1072,6/2/2022 15:53,Spencer County,KY,40071,Organization 158,Individual & Family Support,Respite Care
8112,630,6/15/2022 15:13,Jefferson County,KY,40219,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8121,262,5/17/2022 13:52,Jefferson County,KY,40229,Organization 158,Individual & Family Support,Social Service Case Management
8124,158,6/29/2022 13:36,Jefferson County,KY,40211,Organization 158,Food Assistance,Emergency Food
8125,446,6/8/2022 14:02,,KY,40291,Organization 158,Food Assistance,Emergency Food
8131,315,6/7/2022 16:53,Jefferson County,KY,40223,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8136,599,11/24/2021 13:25,Jefferson County,KY,40216,Organization 158,Mental/Behavioral Health,Crisis Intervention
8139,1080,6/1/2022 16:03,Jefferson County,KY,40228,Organization 158,Individual & Family Support,Caregiving Services
8140,315,5/26/2022 19:28,Jefferson County,KY,40223,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8141,53,6/10/2022 13:45,Jefferson County,KY,40211,Organization 158,Food Assistance,Emergency Food
8154,709,6/10/2022 13:35,Jefferson County,KY,40211,Organization 158,Individual & Family Support,Caregiving Services
8159,740,6/14/2022 15:47,Bullitt County,KY,40047,Organization 158,Individual & Family Support,Caregiving Services
8161,494,6/23/2022 14:53,Jefferson County,KY,40243,Organization 158,Benefits Navigation,Health Insurance/Benefits
8166,241,6/24/2022 16:57,Jefferson County,KY,40272,Organization 158,Individual & Family Support,Caregiving Services
8174,183,6/24/2022 14:28,Jefferson County,KY,40213,Organization 158,Transportation,Ride Coordination
8176,447,6/8/2022 13:54,Jefferson County,KY,40259,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8177,446,6/8/2022 14:04,,KY,40291,Organization 158,Clothing & Household Goods,
8182,372,6/27/2022 13:10,Jefferson County,KY,40202,Organization 158,Utilities,Utility Bill Payment Assistance
8185,161,6/23/2022 18:36,Jefferson County,KY,40211,Organization 158,Housing & Shelter,Emergency Housing
8186,241,6/24/2022 16:57,Jefferson County,KY,40272,Organization 158,Mental/Behavioral Health,Supportive Therapies
8188,19,6/30/2022 17:13,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8189,628,6/15/2022 12:42,Jefferson County,KY,40245,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8190,637,6/7/2022 20:59,Hardin County,KY,40175,Organization 158,Food Assistance,Emergency Food
8192,378,6/23/2022 14:01,Jefferson County,KY,40203,Organization 158,Individual & Family Support,Social Service Case Management
8200,61,6/20/2022 15:37,Jefferson County,KY,40223,Organization 158,Food Assistance,Emergency Food
8201,295,6/16/2022 19:56,Jefferson County,KY,40223,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8206,69,6/15/2022 18:01,Jefferson County,KY,40214,Organization 158,Transportation,Ride Coordination
8208,89,6/29/2022 16:55,Jefferson County,KY,40291,Organization 158,Housing & Shelter,Permanent Housing
8214,1023,4/22/2022 17:51,Nelson County,KY,40004,Organization 158,Benefits Navigation,ID/Documentation Assistance
8215,566,6/16/2022 22:08,Jefferson County,KY,40216,Organization 158,Food Assistance,Emergency Food
8218,344,6/27/2022 17:24,Jefferson County,KY,40203,Organization 158,Housing & Shelter,Permanent Housing
8223,76,6/15/2022 15:12,Breckinridge County,KY,40143,Organization 158,Food Assistance,Prepared Meals
8225,263,6/14/2022 21:12,Jefferson County,KY,40211,Organization 158,Utilities,Utility Bill Payment Assistance
8231,332,5/19/2022 19:25,Grayson County,KY,42721,Organization 158,Individual & Family Support,Social Service Case Management
8233,286,5/18/2022 18:32,Jefferson County,KY,40203,Organization 158,Individual & Family Support,Social Service Case Management
8234,53,6/10/2022 13:45,Jefferson County,KY,40211,Organization 158,Transportation,Ride Coordination
8240,159,6/3/2022 17:54,Jefferson County,KY,40218,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8245,1,6/30/2022 17:08,,KY,40165,Organization 158,Food Assistance,Prepared Meals
8248,1033,5/19/2022 17:59,Jefferson County,KY,40229,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8251,315,6/7/2022 16:53,Jefferson County,KY,40223,Organization 158,Benefits Navigation,Health Insurance/Benefits
8263,59,6/20/2022 14:33,Jefferson County,KY,40218,Organization 158,Food Assistance,Prepared Meals
8276,315,5/26/2022 19:28,Jefferson County,KY,40223,Organization 158,Benefits Navigation,Health Insurance/Benefits
8277,263,6/14/2022 21:25,Jefferson County,KY,40211,Organization 158,Individual & Family Support,Caregiving Services
8282,344,6/27/2022 17:24,Jefferson County,KY,40203,Organization 158,Housing & Shelter,Permanent Housing
8284,313,6/8/2022 14:33,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8285,163,6/21/2022 18:12,Jefferson County,KY,40210,Organization 158,Income Support,Emergency/One-time Financial Assistance
8288,260,6/14/2022 17:41,Jefferson County,KY,40218,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8289,917,6/8/2022 12:20,Jefferson County,KY,40272-2587,Organization 158,Food Assistance,Prepared Meals
8292,65,6/15/2022 22:15,Jefferson County,KY,40220,Organization 158,Food Assistance,Emergency Food
8294,161,6/23/2022 18:36,Jefferson County,KY,40211,Organization 158,Transportation,Ride Coordination
8298,1,6/30/2022 16:48,,KY,40165,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8299,559,6/20/2022 15:06,Jefferson County,KY,40299,Organization 158,Substance Use,Substance Use Treatment
8302,446,6/8/2022 14:04,,KY,40291,Organization 158,Clothing & Household Goods,
8304,631,6/15/2022 13:28,Jefferson County,KY,40272,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8308,833,6/7/2022 16:39,Jefferson County,KY,40210,Organization 158,Housing & Shelter,Emergency Housing
8309,162,6/9/2022 17:33,Jefferson County,KY,40203,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8314,525,6/22/2022 17:51,Jefferson County,KY,40208,Organization 158,Housing & Shelter,Emergency Housing
8319,1078,3/30/2022 18:58,Jefferson County,KY,40242,Organization 158,Benefits Navigation,Health Insurance/Benefits
8322,565,6/17/2022 13:34,Jefferson County,KY,40291,Organization 158,Individual & Family Support,Caregiving Services
8326,52,6/13/2022 14:57,Jefferson County,KY,40219,Organization 158,Food Assistance,Prepared Meals
8336,241,6/24/2022 16:57,Jefferson County,KY,40272,Organization 158,Individual & Family Support,Social Service Case Management
8340,162,6/28/2022 12:12,Jefferson County,KY,40203,Organization 158,Utilities,Utility Bill Payment Assistance
8344,833,5/27/2022 15:35,Jefferson County,KY,40210,Organization 158,Housing & Shelter,Permanent Housing
8346,296,6/6/2022 15:36,Jefferson County,KY,40203,Organization 158,Food Assistance,Emergency Food
8347,76,6/15/2022 15:12,Breckinridge County,KY,40143,Organization 158,Food Assistance,Emergency Food
8349,288,5/11/2022 18:43,Jefferson County,KY,40215,Organization 158,Housing & Shelter,Permanent Housing
8351,289,6/2/2022 19:57,Jefferson County,KY,40210,Organization 158,Individual & Family Support,Social Service Case Management
8354,349,4/27/2022 20:18,Jefferson County,KY,40213,Organization 158,Individual & Family Support,Social Service Case Management
8359,4,6/8/2022 15:26,Jefferson County,KY,40213,Organization 158,Food Assistance,Prepared Meals
8361,6,6/29/2022 16:20,Jefferson County,KY,40210,Organization 158,Food Assistance,Prepared Meals
8362,166,6/18/2022 14:56,Jefferson County,KY,40212,Organization 158,Clothing & Household Goods,
8365,158,6/29/2022 13:36,Jefferson County,KY,40211,Organization 158,Housing & Shelter,Transitional Housing
8367,916,5/31/2022 20:43,Jefferson County,KY,40219,Organization 158,Clothing & Household Goods,
8370,944,5/19/2022 12:24,Jefferson County,KY,40210,Organization 158,Housing & Shelter,Emergency Housing
8379,832,4/1/2022 14:16,Jefferson County,KY,40243,Organization 158,Food Assistance,Emergency Food
8381,870,6/1/2022 19:43,Jefferson County,KY,40220,Organization 158,Transportation,Ride Coordination
8384,661,6/14/2022 23:46,,KY,42701,Organization 158,Housing & Shelter,Housing Mediation & Eviction Prevention
8387,19,6/30/2022 17:13,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8390,637,6/7/2022 20:59,Hardin County,KY,40175,Organization 158,Food Assistance,Emergency Food
8391,917,6/8/2022 12:20,Jefferson County,KY,40272-2587,Organization 158,Food Assistance,Prepared Meals
8392,920,5/26/2022 14:06,Jefferson County,KY,40213,Organization 158,Individual & Family Support,Caregiving Services
8393,287,5/21/2022 0:53,Jefferson County,KY,40210,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8396,5,6/20/2022 20:51,Jefferson County,KY,40220,Organization 158,Individual & Family Support,Social Service Case Management
8398,312,6/9/2022 17:53,Jefferson County,KY,40203,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8405,163,6/29/2022 16:25,Jefferson County,KY,40210,Organization 158,Individual & Family Support,Social Service Case Management
8408,833,5/27/2022 15:35,Jefferson County,KY,40210,Organization 158,Utilities,Utility Bill Payment Assistance
8414,622,6/7/2022 16:36,Jefferson County,KY,40219-2252,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8417,255,6/14/2022 15:26,Jefferson County,KY,40212,Organization 158,Food Assistance,Emergency Food
8419,372,6/20/2022 14:38,Jefferson County,KY,40202,Organization 158,Income Support,Emergency/One-time Financial Assistance
8423,75,5/25/2022 21:13,Jefferson County,KY,40202,Organization 158,Housing & Shelter,Emergency Housing
8427,287,5/21/2022 0:53,Jefferson County,KY,40210,Organization 158,Food Assistance,Prepared Meals
8431,336,6/7/2022 21:16,Shelby County,KY,40065,Organization 158,Housing & Shelter,Permanent Housing
8434,631,6/15/2022 14:17,Jefferson County,KY,40272,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8437,833,5/27/2022 15:35,Jefferson County,KY,40210,Organization 158,Utilities,Utility Bill Payment Assistance
8439,631,6/15/2022 13:28,Jefferson County,KY,40272,Organization 158,Food Assistance,Emergency Food
8443,158,6/29/2022 13:36,Jefferson County,KY,40211,Organization 158,Food Assistance,Emergency Food
8445,107,6/30/2022 14:02,Jefferson County,KY,40214,Organization 158,Individual & Family Support,Support Groups
8449,6,6/28/2022 13:17,Jefferson County,KY,40210,Organization 158,Food Assistance,Emergency Food
8451,66,4/29/2022 15:29,Jefferson County,KY,40213,Organization 158,Benefits Navigation,Immigration Services
8453,639,6/15/2022 13:54,Jefferson County,KY,40218,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8454,59,6/20/2022 14:33,Jefferson County,KY,40218,Organization 158,Food Assistance,Prepared Meals
8455,55,6/16/2022 15:33,Jefferson County,KY,40242,Organization 158,Food Assistance,Prepared Meals
8470,336,6/7/2022 21:16,Shelby County,KY,40065,Organization 158,Individual & Family Support,Support Groups
8475,262,5/17/2022 13:52,Jefferson County,KY,40229,Organization 158,Individual & Family Support,Social Service Case Management
8477,629,6/17/2022 13:49,Jefferson County,KY,40218,Organization 158,Transportation,Transportation Passes/Vouchers
8478,295,6/16/2022 19:56,Jefferson County,KY,40223,Organization 158,Transportation,Transportation Expense Assistance
8482,316,6/6/2022 16:23,Jefferson County,KY,40223,Organization 158,Housing & Shelter,Emergency Housing
8486,631,6/15/2022 13:28,Jefferson County,KY,40272,Organization 158,Food Assistance,Emergency Food
8487,241,6/24/2022 16:57,Jefferson County,KY,40272,Organization 158,Individual & Family Support,Respite Care
8490,874,6/2/2022 14:08,Jefferson County,KY,40202,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8491,1078,3/30/2022 18:58,Jefferson County,KY,40242,Organization 158,Benefits Navigation,Health Insurance/Benefits
8502,87,6/29/2022 13:43,Jefferson County,KY,40220,Organization 158,Utilities,Utility Bill Payment Assistance
8503,161,6/23/2022 18:36,Jefferson County,KY,40211,Organization 158,Housing & Shelter,Emergency Housing
8506,313,6/15/2022 14:42,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8511,626,6/1/2022 19:30,Jefferson County,KY,40218,Organization 158,Housing & Shelter,Permanent Housing
8512,336,6/7/2022 21:16,Shelby County,KY,40065,Organization 158,Food Assistance,Emergency Food
8513,19,6/30/2022 17:13,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8515,626,6/1/2022 19:30,Jefferson County,KY,40218,Organization 158,Housing & Shelter,Housing Applications/Recertification
8517,631,6/15/2022 13:28,Jefferson County,KY,40272,Organization 158,Food Assistance,Emergency Food
8518,872,5/9/2022 19:03,Jefferson County,KY,40219,Organization 158,Benefits Navigation,Health Insurance/Benefits
8520,559,6/20/2022 15:06,Jefferson County,KY,40299,Organization 158,Substance Use,Substance Use Treatment
8527,929,6/6/2022 17:50,Jefferson County,KY,40291,Organization 158,Substance Use,Substance Use Treatment
8528,6,6/28/2022 13:17,Jefferson County,KY,40210,Organization 158,Food Assistance,Emergency Food
8529,316,6/6/2022 16:23,Jefferson County,KY,40223,Organization 158,Housing & Shelter,Permanent Housing
8537,68,5/6/2022 21:00,Bullitt County,KY,40165,Organization 158,Food Assistance,Emergency Food
8538,828,6/3/2022 14:35,Jefferson County,KY,40229,Organization 158,Transportation,Transportation Expense Assistance
8539,669,6/7/2022 19:35,Jefferson County,KY,40229,Organization 158,Food Assistance,Emergency Food
8540,1,6/30/2022 16:48,,KY,40165,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8543,255,6/14/2022 15:26,Jefferson County,KY,40212,Organization 158,Food Assistance,Prepared Meals
8544,191,6/29/2022 13:53,Oldham County,KY,40014,Organization 158,Individual & Family Support,Social Service Case Management
8545,492,6/16/2022 13:24,Jefferson County,KY,40291,Organization 158,Food Assistance,Emergency Food
8549,378,6/23/2022 14:01,Jefferson County,KY,40203,Organization 158,Housing & Shelter,Permanent Housing
8550,833,5/27/2022 15:35,Jefferson County,KY,40210,Organization 158,Individual & Family Support,Social Service Case Management
8552,339,6/23/2022 15:13,Marion County,KY,40033,Organization 158,Transportation,Transportation Passes/Vouchers
8554,838,6/2/2022 14:41,Jefferson County,KY,40258,Organization 158,Food Assistance,Prepared Meals
8556,48,6/20/2022 19:41,Jefferson County,KY,40206,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8557,336,6/7/2022 21:16,Shelby County,KY,40065,Organization 158,Housing & Shelter,Transitional Housing
8565,1,6/30/2022 16:48,,KY,40165,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8569,565,6/17/2022 13:34,Jefferson County,KY,40291,Organization 158,Individual & Family Support,Caregiving Services
8575,87,6/27/2022 18:18,Jefferson County,KY,40220,Organization 158,Utilities,Utility Bill Payment Assistance
8577,261,6/8/2022 16:21,Jefferson County,KY,40241,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8582,166,6/27/2022 13:02,Jefferson County,KY,40212,Organization 158,Food Assistance,Emergency Food
8586,874,5/9/2022 17:51,Jefferson County,KY,40202,Organization 158,Legal,Housing Law
8587,837,6/1/2022 14:49,Jefferson County,KY,40204,Organization 158,Mental/Behavioral Health,Individual Counseling
8588,107,6/30/2022 14:02,Jefferson County,KY,40214,Organization 158,Individual & Family Support,Social Service Case Management
8590,55,6/16/2022 15:33,Jefferson County,KY,40242,Organization 158,Food Assistance,Prepared Meals
8595,339,6/13/2022 16:18,Marion County,KY,40033,Organization 158,Food Assistance,Emergency Food
8598,166,6/27/2022 13:02,Jefferson County,KY,40212,Organization 158,Food Assistance,Emergency Food
8607,313,6/8/2022 14:33,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8609,1039,4/29/2022 19:08,Jefferson County,KY,40202,Organization 158,Housing & Shelter,Permanent Housing
8610,51,6/29/2022 16:17,Jefferson County,KY,40218,Organization 158,Food Assistance,Emergency Food
8611,1078,3/30/2022 18:58,Jefferson County,KY,40242,Organization 158,Benefits Navigation,Health Insurance/Benefits
8614,870,6/1/2022 19:43,Jefferson County,KY,40220,Organization 158,Transportation,Ride Coordination
8617,313,6/8/2022 14:33,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8618,446,6/8/2022 14:04,,KY,40291,Organization 158,Clothing & Household Goods,
8628,263,6/14/2022 21:05,Jefferson County,KY,40211,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8637,296,6/6/2022 15:41,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8639,252,6/22/2022 14:56,Jefferson County,KY,40214,Organization 158,Food Assistance,Emergency Food
8640,693,6/7/2022 13:02,Bullitt County,KY,40129-0035,Organization 158,Benefits Navigation,Health Insurance/Benefits
8641,166,6/27/2022 13:02,Jefferson County,KY,40212,Organization 158,Food Assistance,Emergency Food
8642,828,6/10/2022 16:21,Jefferson County,KY,40229,Organization 158,Transportation,Ride Coordination
8649,874,5/9/2022 17:51,Jefferson County,KY,40202,Organization 158,Housing & Shelter,Permanent Housing
8651,51,6/28/2022 17:59,Jefferson County,KY,40218,Organization 158,Food Assistance,Emergency Food
8654,860,6/9/2022 16:57,Bullitt County,KY,40047,Organization 158,Individual & Family Support,Respite Care
8656,19,6/30/2022 17:13,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8659,537,6/22/2022 15:25,Jefferson County,KY,40214,Organization 158,Income Support,Emergency/One-time Financial Assistance
8663,89,6/29/2022 16:55,Jefferson County,KY,40291,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8667,378,6/23/2022 14:01,Jefferson County,KY,40203,Organization 158,Individual & Family Support,Social Service Case Management
8670,338,1/17/2022 21:13,Grayson County,KY,42721,Organization 158,Mental/Behavioral Health,Psychiatric Services
8672,631,6/15/2022 13:28,Jefferson County,KY,40272,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8673,828,6/3/2022 14:35,Jefferson County,KY,40229,Organization 158,Food Assistance,Prepared Meals
8675,161,6/27/2022 13:32,Jefferson County,KY,40211,Organization 158,Money Management,Financial Counseling
8678,1031,5/20/2022 15:14,Jefferson County,KY,40291,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8683,87,6/27/2022 18:18,Jefferson County,KY,40220,Organization 158,Income Support,Emergency/One-time Financial Assistance
8696,833,5/27/2022 15:35,Jefferson County,KY,40210,Organization 158,Individual & Family Support,Social Service Case Management
8697,237,6/10/2022 16:32,Jefferson County,KY,40258,Organization 158,Individual & Family Support,Environmental Modifications/Accessibility
8699,315,6/15/2022 14:30,Jefferson County,KY,40223,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8703,871,6/1/2022 19:06,Jefferson County,KY,40203,Organization 158,Wellness,Nutrition Education
8705,5,6/20/2022 20:51,Jefferson County,KY,40220,Organization 158,Employment,Job Search/Placement
8711,899,6/7/2022 16:24,Jefferson County,KY,40299,Organization 158,Food Assistance,Prepared Meals
8714,336,6/9/2022 13:25,Shelby County,KY,40065,Organization 158,Food Assistance,Emergency Food
8718,336,6/7/2022 21:16,Shelby County,KY,40065,Organization 158,Housing & Shelter,Housing Applications/Recertification
8719,838,6/2/2022 14:41,Jefferson County,KY,40258,Organization 158,Food Assistance,Emergency Food
8725,263,6/14/2022 21:12,Jefferson County,KY,40211,Organization 158,Utilities,Utility Bill Payment Assistance
8726,50,6/16/2022 20:29,Jefferson County,KY,40228,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8729,162,6/28/2022 12:12,Jefferson County,KY,40203,Organization 158,Utilities,Utility Bill Payment Assistance
8734,163,6/21/2022 18:12,Jefferson County,KY,40210,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8737,39,6/30/2022 17:55,Jefferson County,KY,40223,Organization 158,Food Assistance,Emergency Food
8739,1072,6/2/2022 15:53,Spencer County,KY,40071,Organization 158,Individual & Family Support,Caregiving Services
8743,838,6/2/2022 14:41,Jefferson County,KY,40258,Organization 158,Food Assistance,Emergency Food
8744,255,6/14/2022 15:26,Jefferson County,KY,40212,Organization 158,Food Assistance,Emergency Food
8746,67,6/15/2022 19:02,Jefferson County,KY,40219,Organization 158,Individual & Family Support,Parenting Education
8750,252,6/22/2022 14:56,Jefferson County,KY,40214,Organization 158,Food Assistance,Emergency Food
8755,6,6/28/2022 13:17,Jefferson County,KY,40210,Organization 158,Food Assistance,Emergency Food
8757,920,5/26/2022 14:06,Jefferson County,KY,40213,Organization 158,Individual & Family Support,Caregiving Services
8759,492,6/16/2022 13:24,Jefferson County,KY,40291,Organization 158,Utilities,Utility Bill Payment Assistance
8760,295,6/16/2022 19:56,Jefferson County,KY,40223,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8763,150,6/23/2022 14:42,Jefferson County,KY,40291,Organization 158,Food Assistance,Prepared Meals
8768,344,6/27/2022 17:24,Jefferson County,KY,40203,Organization 158,Housing & Shelter,Permanent Housing
8770,237,6/10/2022 16:32,Jefferson County,KY,40258,Organization 158,Food Assistance,Prepared Meals
8775,51,6/28/2022 17:59,Jefferson County,KY,40218,Organization 158,Food Assistance,Emergency Food
8776,191,6/29/2022 13:53,Oldham County,KY,40014,Organization 158,Individual & Family Support,Caregiving Services
8779,53,6/10/2022 13:45,Jefferson County,KY,40211,Organization 158,Food Assistance,Emergency Food
8780,84,5/10/2022 17:35,Jefferson County,KY,40203,Organization 158,Individual & Family Support,Social Service Case Management
8781,64,6/30/2022 16:20,Jefferson County,KY,40216,Organization 158,Food Assistance,Emergency Food
8783,68,5/6/2022 21:00,Bullitt County,KY,40165,Organization 158,Housing & Shelter,Permanent Housing
8790,172,6/14/2022 19:00,Jefferson County,KY,40210,Organization 158,Food Assistance,Emergency Food
8793,1015,5/20/2022 15:41,Jefferson County,KY,40291,Organization 158,Transportation,Transportation Expense Assistance
8797,51,6/29/2022 16:17,Jefferson County,KY,40218,Organization 158,Food Assistance,Emergency Food
8798,158,6/29/2022 13:36,Jefferson County,KY,40211,Organization 158,Housing & Shelter,Transitional Housing
8806,871,6/1/2022 19:06,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8808,163,6/21/2022 18:12,Jefferson County,KY,40210,Organization 158,Utilities,Utility Bill Payment Assistance
8809,636,5/22/2022 16:11,Jefferson County,KY,40223,Organization 158,Food Assistance,Prepared Meals
8812,252,6/22/2022 14:56,Jefferson County,KY,40214,Organization 158,Food Assistance,Emergency Food
8815,19,6/30/2022 17:13,Jefferson County,KY,40203,Organization 158,Food Assistance,Prepared Meals
8818,566,6/16/2022 22:08,Jefferson County,KY,40216,Organization 158,Food Assistance,Emergency Food
8819,916,5/31/2022 20:43,Jefferson County,KY,40219,Organization 158,Clothing & Household Goods,
8820,613,6/17/2022 19:17,Jefferson County,KY,40211,Organization 158,Individual & Family Support,Social Service Case Management
8825,434,6/23/2022 20:47,Spencer County,KY,40071-9602,Organization 158,Benefits Navigation,Benefits Eligibility Screening
8831,296,6/6/2022 15:44,Jefferson County,KY,40203,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8832,871,6/1/2022 19:06,Jefferson County,KY,40203,Organization 158,Wellness,Nutrition Education
8834,150,6/23/2022 14:42,Jefferson County,KY,40291,Organization 158,Food Assistance,Prepared Meals
8840,1034,5/20/2022 14:13,Jefferson County,KY,40218,Organization 158,Housing & Shelter,Rent/Mortgage Payment Assistance
8843,79,6/21/2022 17:21,Jefferson County,KY,40210,Organization 158,Individual & Family Support,Social Service Case Management
8844,131,6/20/2022 14:20,Jefferson County,KY,40212-2927,Organization 158,Individual & Family Support,Social Service Case Management
8847,290,6/10/2022 15:49,Jefferson County,KY,40118,Organization 158,Utilities,Utility Bill Payment Assistance
8848,87,6/27/2022 18:18,Jefferson County,KY,40220,Organization 158,Utilities,Utility Bill Payment Assistance
8850,622,5/25/2022 17:25,Jefferson County,KY,40219-2252,Organization 158,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8852,336,6/7/2022 21:16,Shelby County,KY,40065,Organization 158,Mental/Behavioral Health,Mental Health Information/Education
8855,172,6/14/2022 18:57,Jefferson County,KY,40210,Organization 158,Transportation,Ride Coordination
8862,833,6/7/2022 16:39,Jefferson County,KY,40210,Organization 158,Housing & Shelter,Emergency Housing
